Pair,1H Close,1H RSI,1H EMA50,1H EMA200,4H Close,4H RSI,4H EMA50,4H EMA200,1D Close,1D RSI,1D EMA50,1D EMA200,1H Close/EMA50,1H Close/EMA200,4H Close/EMA50,4H Close/EMA200,1D Close/EMA50,1D Close/EMA200
SEQ/BTC,1.686e-05,41.24513933585542,1.6914242156560352e-05,1.6956022720683975e-05,1.686e-05,45.6109375027664,1.6958001804375896e-05,1.67747901549074e-05,1.686e-05,49.613226651794854,1.676902432997998e-05,2.090457583114541e-05,0.9967931074854978,0.9943369549412764,0.9942209108415943,1.0050796370211328,1.0054252214219388,0.8065219852430846
SETH/BTC,1.602e-05,0.8903742019753241,1.7299332311174067e-05,1.7890930972059297e-05,1.602e-05,22.29560931145402,1.8034693019914432e-05,2.1153454907776886e-05,1.864e-05,42.12534163934079,2.0483138282499743e-05,1.0419839858912486e-05,0.926047301239036,0.8954257341341725,0.8882879227448036,0.7573230978032994,0.9100168022556158,1.7888950552398843
SHIFT/BTC,0.0001119,47.73609222936231,0.000113676875107142,0.00012344303687076522,0.0001119,40.52913776579864,0.00012306914550293512,0.00014113908947813717,0.00011200000000000001,31.455693234775534,0.00015540057048462992,0.0002540736667026739,0.984369071497899,0.9064909843165164,0.9092449577244465,0.7928349291025688,0.7207180749125853,0.44081703331761024
SHIP/BTC,2.8999999999999998e-06,20.602271491329216,3.7156933250842316e-06,4.073085035201801e-06,2.8999999999999998e-06,25.846725236999394,4.033299364789662e-06,4.431705316454451e-06,3.8e-06,41.33547418202415,4.8820893121484734e-06,3.348077634797287e-06,0.7804734530760176,0.7119910276698456,0.7190143199676019,0.65437563938031,0.7783552813227262,1.1349796553418556
SHL/BTC,1.54e-06,41.98474215603858,1.6237116774171914e-06,1.83956580853408e-06,1.54e-06,41.33039574732297,1.8365007780594032e-06,2.832133098824372e-06,1.83e-06,34.462259371640855,3.1565871590343634e-06,1.9544132784890226e-06,0.9484442474723407,0.8371540680173877,0.8385512374393274,0.5437597550197267,0.5797400508211591,0.9363423898832658
SHOW/USDT,0.0013050000000000002,43.28949294736007,0.0013353792753296359,0.0014085282476619925,0.0013050000000000002,41.31113386254593,0.0014113996063033279,0.0019244504628441797,0.001308,29.121000683150438,0.0021081281337339206,0.0019371797057268297,0.9772504516949788,0.9264989908197878,0.9246141164924903,0.6781156622090014,0.6204556445453189,0.6752083950359362
SIB/BTC,5.011e-05,40.909503531361906,5.145615470759764e-05,5.516297113730758e-05,5.011e-05,33.96639304018464,5.479381567667666e-05,6.205325993501708e-05,5.303e-05,36.216828874990284,6.546493607774571e-05,0.00013037667066042298,0.9738388009122089,0.9083992208336622,0.9145192642849591,0.8075321111650828,0.8100519633444985,0.40674454817243416
SIG/BTC,8.2e-07,31.95470140925695,9.207928045748148e-07,9.846023050939337e-07,8.2e-07,32.362058491136644,9.793545823694236e-07,1.2469390123452654e-06,9.6e-07,35.82191423659191,1.4440764013277769e-06,1.0383575596429471e-06,0.8905369328756246,0.8328235631357472,0.8372861216579133,0.6576103497297187,0.6647847711639869,0.9245370162568167
SKIN/BTC,1.42e-06,38.638956952055715,1.521828963771609e-06,1.6823943288642118e-06,1.42e-06,30.809485295115145,1.6727950846487091e-06,1.8561568840530757e-06,1.69e-06,35.80701538731712,1.8952937617501442e-06,1.9619687113807173e-06,0.9330877738591318,0.844035179884757,0.8488786301630025,0.7650215411206567,0.8916823524177209,0.8613796897967236
SKY/BTC,0.000381,27.786254007007013,0.00043395147232753263,0.00048518143945741485,0.00038199999999999996,29.468376578940386,0.00048522120997803223,0.0006984363190018979,0.000434,25.401922135698253,0.0007556382283655117,0.00044719419381780733,0.8779783554056787,0.7852732380407577,0.7872697898290442,0.5469360478646041,0.574348919507112,0.9704956057117708
SLR/BTC,1.799e-05,57.21097880356613,1.7131144002666985e-05,1.594788406108525e-05,1.799e-05,65.8365135642051,1.6374635203783096e-05,1.9485484353639106e-05,1.666e-05,42.53537646640296,2.1732428580058888e-05,3.897458572321846e-05,1.05013418818961,1.1280493343877358,1.0986504295279629,0.9232513636049385,0.7665963303929494,0.42745803940835947
SLS/BTC,0.002694,46.388343448116,0.002737174984760019,0.002870860494467763,0.002694,44.458711862060575,0.00286292215964906,0.003240490468946541,0.002747,27.320854913554808,0.0034980918065047784,0.004813816776723244,0.9842264433218894,0.938394605098862,0.9409965936098779,0.8313556314442114,0.7852852789317574,0.5706490561258706
SMART/USDT,0.0483,34.851021255439065,0.05188677715720032,0.057825228756916036,0.0483,28.602374076679016,0.05728750290467467,0.07231665754052266,0.0534,28.13170624153225,0.07567126807917607,0.22257011525056375,0.9308730016833859,0.835275554257504,0.8431158202229602,0.6678959128183584,0.7056839584626323,0.23992439389216133
SMS/USDT,13.79,40.75542568715272,14.419734519623114,15.459453725103668,13.79,45.373353349119384,14.382490562992336,10.687653707334352,15.7,57.460768527636326,10.99143574585429,32.840401517566725,0.9563282861576862,0.8920108203828222,0.958804731322621,1.290273840977527,1.4283848227854736,0.47806967255262944
SNC/BTC,7.39e-06,55.898016443079655,7.289760254044106e-06,7.578779737515428e-06,6.77e-06,40.712794888857545,7.5642711135292875e-06,9.698789665018546e-06,7.15e-06,32.65395119353967,1.100035948750368e-05,1.3251568113746761e-05,1.0137507603079656,0.9750910114749798,0.8949970061082725,0.6980252416874178,0.6499787582507955,0.5395587856944126
SNGLS/BTC,3.47e-06,48.745095631394264,3.4940973630363724e-06,3.7345138834277237e-06,3.47e-06,43.59319298615765,3.7142015075751832e-06,4.564795403426071e-06,3.47e-06,23.80548163320877,5.047512949051507e-06,9.427896207871324e-06,0.9931034082532171,0.9291704645679507,0.934251949691709,0.760165504328106,0.6874672804261072,0.36805666115659047
SNM/BTC,9.699999999999999e-06,32.90205573193907,1.0276556043243851e-05,1.1075174758754615e-05,9.76e-06,35.575001619047555,1.1122252046831224e-05,1.4924824890663627e-05,1.028e-05,29.592001027827692,1.662887949884503e-05,2.15095267683382e-05,0.9438959860854454,0.8758326808642383,0.8775201244230627,0.6539440208846581,0.6182016052683528,0.4779277624616109
SNOV/BTC,7e-07,33.635741651731266,7.871365762240876e-07,8.935514634930559e-07,7e-07,27.913403733138214,8.872831615850441e-07,1.1218725340649531e-06,7.9e-07,22.09822320484739,1.2898053161708308e-06,3.0470144174332814e-06,0.889299292071925,0.7833908046701329,0.7889251484830602,0.6239568032418485,0.612495537191108,0.259270187722142
SNT/BTC,6.27e-06,32.046644587452356,6.485092471696267e-06,7.027724653696685e-06,6.28e-06,25.284196458367514,7.005289050385858e-06,8.811427363558791e-06,6.55e-06,20.568815773675077,9.240914885225903e-06,1.3544252497205772e-05,0.9668327826264586,0.8921806571778377,0.8964655069663531,0.7127108629382846,0.7088042776448404,0.48359996251925225
SOC/USDT,0.0146,34.528496345732414,0.015494145126730788,0.017323104003912022,0.0146,32.83954065649004,0.017909977223460542,0.030250621250849038,0.0151,25.28839613248295,0.04374347748181832,0.048510626126911816,0.9422914191510836,0.8428050767750934,0.8151880830353735,0.48263471612472175,0.3451943208282015,0.31127200792040705
SPF/BTC,1.8000000000000001e-06,45.54586994724357,1.8731580240086742e-06,2.2157041515799615e-06,1.8000000000000001e-06,41.56272553861016,2.2920797068405454e-06,4.112496613991715e-06,2.25e-06,25.935385936247982,5.504033406512952e-06,9.524747326618744e-06,0.9609440190998347,0.812382825891474,0.7853130040059387,0.4376903299752179,0.40879112349455643,0.23622673891956597
SPHR/BTC,6.751e-05,48.750036988609246,6.877799577469745e-05,7.555434791879518e-05,6.751e-05,40.816488322893186,7.543451857767471e-05,9.94663699659823e-05,6.92e-05,19.098841142807924,0.00012387748674506216,0.00025795044830157523,0.9815639324697517,0.8935289875383328,0.8949483773862114,0.678721863712213,0.5586164348200934,0.26826857815380434
SPHTX/BTC,1.145e-05,40.29646016469861,1.2592192545715072e-05,1.4938605555895274e-05,1.145e-05,30.62866029569385,1.4827766132373768e-05,2.1393384738484225e-05,1.32e-05,30.747908591717056,2.0301611554052093e-05,1.0514197607735584e-05,0.9092935927108468,0.7664704685559789,0.7721999320586113,0.5352121760986598,0.650194688478578,1.2554453028625217
SPR/BTC,1.999e-05,43.267155987203495,2.0166165170903836e-05,2.2147595611466245e-05,1.999e-05,35.099005444369176,2.198274104484462e-05,2.934877575158512e-05,2.073e-05,18.940764217179836,3.172479460613396e-05,4.960712032832604e-05,0.9912643197449353,0.9025810453957713,0.9093497466590066,0.6811187004596042,0.6534321264287042,0.41788355911002184
SRN/BTC,1.321e-05,31.515193296942506,1.4393275208517716e-05,1.4899924238044837e-05,1.321e-05,36.37800785910857,1.5030628757220709e-05,1.9585432444888007e-05,1.423e-05,26.099292631183324,2.172019340547455e-05,2.0674172719415304e-05,0.9177897183667084,0.8865816892055158,0.8788720826900819,0.6744808947758487,0.6551507039717862,0.6882983998018202
SSC/BTC,2.49e-06,48.388925654900795,2.4987237361468925e-06,2.4758041851796933e-06,2.51e-06,50.41294504425946,2.517529527228214e-06,3.479842789210855e-06,2.49e-06,32.850829886840884,4.047139015849896e-06,5.963067769011372e-06,0.9965087232251033,1.0057338197040313,0.9970091603110197,0.7212969527767684,0.6152494367622067,0.4175703004651281
STAK/BTC,7.2999999999999996e-06,42.75730996456213,7.777896641637339e-06,7.98544484787463e-06,7.2999999999999996e-06,45.200971255493705,8.043959603782848e-06,1.3103526396365748e-05,8.400000000000001e-06,35.30300360853895,1.5057474746013751e-05,9.321644921246563e-06,0.9385570850763149,0.9141632230974501,0.9075132595851196,0.557101941811988,0.5578624664287603,0.9011285101467571
STC/USDT,0.006999999999999999,36.85661043533118,0.007704010296524791,0.010302561649826536,0.006999999999999999,36.921162708837855,0.010173936995304035,0.019561906673207237,0.0086,29.026198882681808,0.02620860229273388,0.02996623089075197,0.9086176848903792,0.6794426704661222,0.6880325682408861,0.35783832920476394,0.32813653715460744,0.2869897128989315
STEEM/BTC,0.0001495,33.98005824892791,0.000152778775156723,0.00015861165984191246,0.0001494,30.139983135957547,0.00015871791512868578,0.00018489548647473647,0.0001537,29.027318908202208,0.00019879735031189024,0.00020447993554468011,0.9785390663502861,0.9425536568308155,0.9412926063127091,0.8080240510382255,0.773149137847473,0.7516629912396251
STK/BTC,2.27e-06,76.17196831939172,2.0935327731885844e-06,2.38675753917761e-06,2.29e-06,52.4614700768861,2.3980638448776537e-06,3.3781272124284783e-06,2.1000000000000002e-06,27.51695350651907,3.8513596460516195e-06,4.201456260140091e-06,1.0842915998600033,0.9510811059518678,0.954937044270743,0.677890397843768,0.5452619835576514,0.4998266957871362
STORJ/BTC,4.949e-05,29.994563845109845,5.3768072312610324e-05,5.932277747562329e-05,4.853e-05,21.23849601063033,5.934549750704026e-05,6.431133916735688e-05,5.977e-05,42.743761321881315,6.907273961919684e-05,9.186020586921906e-05,0.920434709138587,0.8342495430247895,0.8177536972243395,0.7546103164437421,0.8653196663331506,0.6506625957827078
STORM/BTC,1.22e-06,29.44021726755104,1.3418400747618912e-06,1.4934488637183778e-06,1.22e-06,18.250070152486355,1.487165846721491e-06,2.043848746522926e-06,1.36e-06,17.99302158353273,2.3202713005313642e-06,2.2881684789287697e-06,0.9091992577554283,0.8169010868992549,0.8203523518843124,0.59691305536944,0.5861383536005238,0.5943618280401705
STQ/BTC,3.2e-07,41.764841489669344,3.343133361796425e-07,3.546918125906977e-07,3.2e-07,38.274843264709595,3.5604515478915896e-07,5.035432359884009e-07,3.4e-07,27.76109432832396,5.517422189091165e-07,3.966705053219449e-07,0.9571858653824349,0.9021916735621668,0.8987624061040684,0.635496571355734,0.6162298050568522,0.8571345624098012
STRAT/BTC,0.00024619999999999997,35.768063630531564,0.00025217132445106506,0.00026593696080643965,0.0002456,35.13350961930151,0.00026736752887889745,0.00032606733612610496,0.0002491,26.56572502915534,0.00036082481123662176,0.000598991420416187,0.9763203668614436,0.9257833106515604,0.9185857423668043,0.7532186539071654,0.690362725185894,0.41586572279603284
STU/BTC,1e-06,42.48160746407485,1.003928265911347e-06,1.051554891259856e-06,1e-06,47.00405811712026,1.032886290120679e-06,1.2518085650220892e-06,1e-06,40.7766778004859,1.5074796432353296e-06,3.399700848571414e-06,0.9960871049807716,0.9509727055730884,0.9681607835874783,0.7988441906709227,0.6633588748527411,0.29414352748719325
STX/USDT,0.0946,29.17011045235855,0.1167135896878927,0.1474181177639079,0.09512000000000001,26.86787335449974,0.1463811247108084,0.2261934942620032,0.1218,24.91092663329181,0.24785763550370835,0.408804188065278,0.8105311493971927,0.6417121683204718,0.6498105557524562,0.4205249152295297,0.4914111270063241,0.29794215312821337
SUB/BTC,1.923e-05,33.092645813203845,2.0057939006233946e-05,2.1316673844851053e-05,1.922e-05,36.81853928069322,2.1244488733244828e-05,2.6793734238493304e-05,1.971e-05,29.042390367572818,3.0128814687752806e-05,5.243310897246823e-05,0.9587226281834528,0.9021107204604962,0.9047052269101317,0.7173318891992115,0.6541910196026398,0.3759075207680208
SUR/BTC,0.0003,51.468989399776724,0.00029547622438792597,0.0002843184252134366,0.0003,52.26656749633075,0.00028961558328862623,0.0003328795630459103,0.0003,49.22226243818359,0.0003328252274737727,0.00041345275632202635,1.0153101171556018,1.0551549720169957,1.035855863118473,0.9012268499001376,0.9013739802029898,0.7255968074048554
SWFTC/BTC,3.4e-07,26.680731301731683,3.7709341887344397e-07,4.4275748284444854e-07,3.4e-07,20.814837635457963,4.4278453540648834e-07,7.005574381384667e-07,3.9e-07,17.562882866275995,7.907137772612755e-07,1.2321578147566244e-06,0.9016333433124886,0.7679147460494761,0.7678678291866509,0.4853277996782874,0.4932252494079566,0.3165178967574318
SWM/BTC,2.44e-05,53.391708455329116,2.444691166854296e-05,2.6307618592943054e-05,2.47e-05,46.43908484105635,2.655340263448137e-05,2.0167468305804507e-05,2.78e-05,59.62616461197217,1.8697138860733825e-05,6.6051095189448505e-06,0.998081079967114,0.9274879789592674,0.9302009365807378,1.2247447039691621,1.4868585085166826,4.208862838725644
SWT/BTC,4.905e-05,52.46153980909703,4.910468404179256e-05,5.2522438810512235e-05,4.905e-05,44.45069462966988,5.3150800007113104e-05,7.079923590125408e-05,4.91e-05,26.511604560068086,8.056141996045183e-05,0.00015580042145856815,0.9988863782985342,0.9338865656440684,0.9228459401069353,0.6928040871572622,0.6094728720534411,0.3151467726488604
SYNX/BTC,1.177e-05,36.372120406795894,1.2560929317521264e-05,1.3742525403361514e-05,1.177e-05,31.80084558873984,1.3755653063554279e-05,1.845917470554813e-05,1.327e-05,22.619737094190913,2.160622064388357e-05,4.242373101109721e-05,0.937032579554604,0.8564655807091308,0.8556482157277372,0.637623305903399,0.6141749738983879,0.3127966278243851
SYS/BTC,1.618e-05,44.16756471833288,1.6471252168006005e-05,1.7369306108969802e-05,1.608e-05,35.309414612689466,1.7338568095504465e-05,2.0885678879916364e-05,1.65e-05,35.49279366076,2.317171320719761e-05,1.758527680300531e-05,0.9823175454400646,0.9315282889536028,0.9274122240907087,0.7699055459223066,0.712075100035105,0.9382849178228553
TAAS/BTC,0.0001756,67.13685028388036,0.00016991335176325155,0.00017920229828124004,0.0001756,52.43516202689925,0.00018089048411420834,0.0002292260970656442,0.0001558,30.14381462570773,0.00025993675458984964,0.00043730417003251743,1.0334679304347545,0.9798981468664728,0.9707531098713402,0.7660558821525146,0.5993765685265806,0.3562737578935387
TAU/BTC,6.3e-06,31.56033105351621,6.827031229679052e-06,6.796876987405357e-06,6.3e-06,36.115404955233934,6.896681297923192e-06,7.940464652138594e-06,7.400000000000001e-06,47.37427103353968,9.19067985505982e-06,1.0703529083747224e-05,0.9228022822881055,0.9268962806997872,0.9134828373027949,0.7934044512499946,0.8051635044088734,0.6913607598111292
TCT/USDT,0.036000000000000004,36.650802564350435,0.03810432555171564,0.035486147661474336,0.036000000000000004,47.5211936889467,0.035983264549779494,0.03697472815976189,0.0365,50.20722389671594,0.03961017623949119,0.032646230702460116,0.9447746280442723,1.0144803640966509,1.0004650898252259,0.9736379898305069,0.9214803736119115,1.1180463782377632
TDS/BTC,4.19e-06,35.852492198929774,4.418143562892332e-06,4.9702356835773404e-06,4.19e-06,26.902573906377288,4.861682776499351e-06,3.5751194744268402e-06,4.87e-06,56.81492866728394,3.2717592714554186e-06,1.1387631651022035e-06,0.9483621209576589,0.8430183731215409,0.8618415048085478,1.1719888048417562,1.4884958201199245,4.276569658417885
TEL/BTC,1e-07,53.44303612496577,9.688119943918672e-08,1.0022247785867183e-07,1e-07,50.23792018711832,1.0148246087678406e-07,1.2558514660953155e-07,1.1e-07,44.865127402910204,1.3597150459205437e-07,1.8003777275520614e-07,1.0321920102028772,0.9977801600656335,0.9853919498603407,0.7962725107207088,0.8089930337244202,0.6109828971810536
TFD/BTC,2.07e-06,39.347436974090144,2.2607081552295877e-06,2.487640294998407e-06,2.07e-06,39.511829952401904,2.506006823408593e-06,3.535057684603452e-06,2.34e-06,31.03365406769567,2.9900434611989525e-06,1.4431752405654582e-06,0.9156422934165865,0.8321138727982076,0.8260153087629866,0.5855632876984308,0.7825973201947048,1.6214247128319303
TFL/BTC,7.087e-05,68.04555825853697,6.121973625738146e-05,7.027265011872904e-05,7.087e-05,59.356867267441594,6.995855963126239e-05,8.326367478345496e-05,7.026e-05,22.719514375676866,8.733283224320543e-05,9.73928236045356e-05,1.1576332132834855,1.0085004604246703,1.0130282895122718,0.851151479733661,0.8045084328003834,0.7214083892391429
TGT/BTC,4e-07,51.92473692768453,3.998153543530199e-07,3.8726290921815313e-07,4e-07,53.780199134909324,4.00734357457269e-07,4.911672923670679e-07,4e-07,43.61372699660522,5.46610803265136e-07,1.1980751618646491e-06,1.0004618273034533,1.032890035370446,0.9981674706857465,0.8143864752725939,0.7317820972630469,0.3338688696103604
THC/BTC,4.88e-06,29.645220582908788,5.664526746238262e-06,6.4739036144959934e-06,4.88e-06,23.52046857567965,6.519633553233114e-06,7.966538674238415e-06,6.28e-06,33.36776869472051,8.405805271377739e-06,1.2765959388562191e-05,0.8615018021127262,0.7537955908198856,0.7485083264503397,0.6125621426756606,0.7471027221370176,0.49193325850829817
THETA/BTC,1.22e-05,23.02947552698648,1.3559971147783588e-05,1.496521242799179e-05,1.22e-05,25.37857180713748,1.4878786105265948e-05,1.7697345191847027e-05,1.416e-05,36.093937978506155,1.876070914933351e-05,1.6207681793048294e-05,0.8997069290957984,0.8152239775213896,0.8199593645399699,0.6893689345914101,0.7547689102414897,0.8736597979159133
TIME/BTC,0.0010890000000000001,30.58617991696233,0.0011282162806896285,0.0011996377832786248,0.0010890000000000001,31.88181545831451,0.001202722813182768,0.0014873313356001524,0.001161,29.641189918356872,0.001446176375236958,0.0007476886861849202,0.9652404584467996,0.9077740091044396,0.9054455341361466,0.7321838610766431,0.8028066423155118,1.5527852988173456
TIO/BTC,2.6600000000000003e-05,45.40726021356989,2.77877166292302e-05,3.193366231745448e-05,2.6600000000000003e-05,37.78215298401668,3.102615188306053e-05,4.187438651141233e-05,2.602e-05,27.09303782454193,4.411428890152682e-05,3.734636038333671e-05,0.9572574945585552,0.832976804713715,0.8573412552177607,0.6352331870641379,0.5898315636025006,0.696721172636937
TIX/BTC,2.199e-05,40.45650394779381,2.319247465916521e-05,2.4943285901351708e-05,2.155e-05,33.66340923356795,2.496060203962197e-05,2.9708230096356926e-05,2.393e-05,28.792336792768324,3.2339785760733304e-05,5.355580865045365e-05,0.9481523780089584,0.8815999658973694,0.8633605858461246,0.7253882149863462,0.7399554275667344,0.4468236145249073
TKN/BTC,8.806e-05,32.22428012698565,9.24682635543798e-05,9.292542321090573e-05,8.806e-05,39.59017823111722,9.372725762772646e-05,0.00011644008826500071,9.209999999999999e-05,40.02487750599139,0.00012217606581082152,0.00014341528820875282,0.9523267401708334,0.9476416351651898,0.9395345839495683,0.7562687499822933,0.7538301334944639,0.6421909487497652
TKS/BTC,6.666e-05,30.52231651470952,7.793070495592832e-05,8.969390083525273e-05,6.666e-05,26.11117210938653,8.909040556418253e-05,0.00010816281020827548,8.707e-05,31.795019397071954,0.00011883404354670691,0.00022316461419673788,0.855375298320448,0.7431943463183661,0.7482287186578895,0.6162931590963775,0.7327024933370859,0.39016042177386
TKY/BTC,6.7e-07,36.68311120095838,7.026557430089694e-07,7.663756328839297e-07,6.7e-07,36.85079223206728,7.703190423868176e-07,1.08172977719058e-06,7.2e-07,21.601452329871947,1.1693972813097464e-06,1.2962403349795089e-06,0.9535252599386319,0.8742449149625742,0.8697694891768726,0.6193783458010133,0.6157017905784652,0.555452550403303
TMT/BTC,1.99e-06,51.43951532787652,2.0036470007917374e-06,2.1928054339823707e-06,1.99e-06,44.884520433973215,2.163895405791981e-06,2.6500616694958984e-06,2.05e-06,38.75616412869765,2.2615703733293557e-06,1.0719476681515877e-06,0.9931889196119152,0.9075132563794982,0.9196377951880091,0.7509259210479214,0.9064497944329303,1.9124067908416797
TNB/BTC,1.95e-06,20.512156061847996,2.145326558964457e-06,2.322710045801503e-06,1.95e-06,26.25644836803677,2.3141432345072062e-06,2.751096630600278e-06,2.17e-06,36.75166545038466,2.9765855914915522e-06,4.2538303950870785e-06,0.9089525283932808,0.839536559255337,0.8426444702828647,0.7088082542467867,0.7290232157955935,0.5101284720956955
TNC/BTC,2.05e-06,40.74226815404456,2.192205121954934e-06,2.549169710580169e-06,2.05e-06,36.590019870835526,2.471035141956049e-06,3.310530618510503e-06,2.06e-06,31.102283938895308,4.233227420934535e-06,8.446757383875024e-06,0.9351314708050127,0.8041834137176522,0.8296118356201273,0.6192360791160271,0.48662634797570853,0.24388056935701366
TNT/USDT,0.0205,40.52740569602653,0.021943930452068845,0.024623270441055296,0.0203,34.384385173894714,0.0246926994073184,0.034691765350807584,0.0226,27.16092345610339,0.04041304492792307,0.09317485651262353,0.9341990964096993,0.8325457842439803,0.8221053383083545,0.5851532718131751,0.5592253699345656,0.2425547067726163
TOMO/BTC,3.3e-05,39.020956655184975,3.5572693414204586e-05,3.8699599615973935e-05,3.3e-05,37.49076874952689,3.8468134488133695e-05,4.7227302455083785e-05,3.733e-05,38.1992043908871,4.461756664289182e-05,2.2777472492914967e-05,0.9276778571628406,0.8527220004203526,0.8578528810691235,0.6987483570840222,0.8366659772994852,1.63890001454778
TOPC/USDT,0.0074,29.826340234909807,0.008018084138921012,0.00907993059934618,0.0074,35.978731638629384,0.00900681543660048,0.013606887256152516,0.0077,18.94357648616711,0.015152523684678216,0.010404018799709924,0.9229137374699354,0.8149842026912467,0.8216000485509056,0.5438422367065622,0.5081661748389816,0.7400986242176615
TRAC/BTC,6.75e-06,31.005772834077373,7.1970152327090285e-06,7.800024925596233e-06,6.75e-06,32.15293714526455,7.90248846788627e-06,1.1270501901442074e-05,7.31e-06,29.645387420142484,1.2117446864413546e-05,7.463921864647908e-06,0.9378888027529202,0.8653818499796693,0.8541613224024692,0.5989085542975091,0.6032623936208847,0.9793778837132604
TRIG/BTC,2.5e-05,22.453918691695982,2.7808335417228645e-05,3.2553074695249875e-05,2.47e-05,19.89380903300796,3.2139230846436136e-05,4.391894017193173e-05,2.8499999999999998e-05,26.73527426592141,5.059225849546912e-05,9.852458839191056e-05,0.8990110204335086,0.7679766115502443,0.7685311486767874,0.5623997278464745,0.5633272925056778,0.2892678920578978
TRIO/USDT,0.003,30.77016649666084,0.003330700328522323,0.00425678121527628,0.003,31.36776277547728,0.004074093062093771,0.006582324582377115,0.0034,23.747900489737226,0.0074334111240289096,0.005223151987591876,0.9007114732927537,0.7047578553565126,0.7363602044127657,0.4557660386471844,0.45739431645443546,0.6509479349015772
TRST/BTC,3.78e-06,22.492636904924183,4.0142559848543465e-06,4.3276613339127935e-06,3.78e-06,35.908678648498274,4.314076225805508e-06,5.143672119847425e-06,4.03e-06,39.63483802497928,6.3500381638425325e-06,2.1921938495575e-05,0.9416439844050338,0.8734509723251302,0.8762014860537639,0.7348835446595544,0.6346418550595558,0.18383410759105387
TRUE/BTC,6.024e-05,38.77070018016685,6.364723092818574e-05,7.125977514236855e-05,6.011e-05,27.484035740662993,7.165050649572627e-05,0.00010364128203227428,6.718e-05,22.82665736571186,0.0001196352380181278,8.493969884954244e-05,0.9464669416328548,0.8453577053765277,0.8389333577646848,0.5799812470602353,0.5615402377501896,0.7909140356030576
TRUST/BTC,4.2999999999999995e-06,41.845450339885375,4.529840844065167e-06,4.19951827620203e-06,4.2999999999999995e-06,46.06982728797286,4.389517461527133e-06,4.619434036416674e-06,5.02e-06,54.039448270101346,5.050550443568871e-06,9.659904379368864e-06,0.9492607241673189,1.0239269642823994,0.9796065370939452,0.9308499625931532,0.9939510665401289,0.5196738811122668
TRX/BTC,3.3e-06,18.982267502962962,3.566646202381945e-06,3.843215604551368e-06,3.29e-06,20.4214585850799,3.825014611374461e-06,4.5436569295451345e-06,3.66e-06,25.14112567325649,4.999209579026174e-06,5.125098808792201e-06,0.9252389535570228,0.8586559640557092,0.8601274332956831,0.7240863584146882,0.732115735926589,0.7141325731557024
TUBE/BTC,7.02e-06,26.831799543344378,7.628644310979103e-06,7.922766026324188e-06,7.000000000000001e-06,34.232918156924484,7.943863404594133e-06,9.553607953080603e-06,7.56e-06,37.38696630579448,9.180021044492604e-06,4.669920504809014e-06,0.9202159274744077,0.8860541857067775,0.881183329002325,0.7327074791406758,0.8235275238868316,1.6188712403594077
TUSD/USDT,0.9997,59.018520126218355,0.9987308136394232,0.9991597733438125,0.9997,54.2970717779934,0.9991494234803624,0.9977096937293756,1.0,72.06363766230346,0.9148656221294672,0.4291183397090223,1.0009704180018688,1.000540680950735,1.000551045225768,1.0019948751456798,1.0930567023300881,2.330359501013363
TX/BTC,6.443e-05,65.64557961804877,6.301429483171982e-05,6.478461133984093e-05,6.443e-05,51.991925196964395,6.399227224480884e-05,6.0907740286685886e-05,6.295e-05,49.06990390289421,6.861190830301127e-05,0.00012565775197918852,1.0224664129315553,0.9945263028903464,1.0068403221175923,1.0578294268796582,0.9174792183594932,0.5009639199213575
UBQ/BTC,9.287e-05,41.172210779586564,9.734988341962369e-05,0.00011350197423137619,9.287e-05,27.392685924978768,0.00011163241571147732,0.0001324758818544418,0.0001008,24.664931397686466,0.00014168908499184713,0.0002102462483231296,0.9539816252237993,0.8182236531911112,0.8319268145198053,0.7010332650741751,0.7114168321843569,0.47943780592498114
UBTC/BTC,0.0001851,38.01567634347869,0.0002677739378020472,0.00038801508201256467,0.0001851,21.53432730912408,0.0003809581187961425,0.0004700477716494657,0.0003944,37.581926276394185,0.0005910715029864994,0.0011648041422376385,0.6912547259802252,0.47704331244012343,0.4858801817505045,0.3937897617309349,0.667262755871701,0.338597696984783
UCT/BTC,4.37e-06,25.54934717557444,4.663601778227041e-06,5.290488780145945e-06,4.32e-06,30.936559368171874,5.2458205828825754e-06,6.731571522592031e-06,4.66e-06,30.6960941110088,7.655521246436173e-06,5.208758290301281e-06,0.9370439861315388,0.8260106356145505,0.8235127244146353,0.6417520760941955,0.608711000856975,0.8946470041961689
UGC/USDT,0.0179,44.49513575737116,0.01831969984593533,0.020517583917707447,0.0179,40.26978224782704,0.02041596102509526,0.025980661227126087,0.0182,28.853682401989907,0.026658823384856062,0.04318963839597409,0.9770902444109393,0.8724224095680011,0.8767649966610611,0.6889739966013964,0.6827007980531796,0.4213973692749534
UKG/BTC,8.56e-06,37.70202334294231,9.052405234917109e-06,1.0197603123607884e-05,8.56e-06,31.61047496982683,1.0042593413770543e-05,1.1778216240004582e-05,8.87e-06,25.282460776620866,1.263321873598215e-05,2.3998616657392002e-05,0.9456050384247278,0.8394129381426148,0.8523694674587152,0.7267653968625617,0.7021171868683247,0.3696046370767742
